Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,100000
Base Time Seconds,1765323559
Base Time Fractional,.305288480
Base Time,12/09/2025 23:39:19.305288480
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
2756,0.9436892867088,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999136924744,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.239308040
2757,0.9436893463135,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.321989560
2758,0.943686902523,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999079704285,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.404665380
2759,0.9436894655228,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999055862427,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.487328300
2760,0.9436932206154,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.570034740
2761,0.9436945915222,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999127388000,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.652717460
2762,0.9436883330345,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.735395420
2763,0.9436888694763,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999160766602,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.818086620
2764,0.9436878561974,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999108314514,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.900773940
2765,0.9436928033829,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999098777771,Volt DC,10,T,2W,F,F,12/10/2025,02:00:57,.983460800
2766,0.9436967372894,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999184608459,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.066130860
2767,0.9436950087547,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.148807720
2768,0.9436952471733,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999184608459,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.231478280
2769,0.9436956644058,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999098777771,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.314158780
2770,0.9436938166618,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999208450317,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.396826100
2771,0.9436929821968,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999117851257,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.479498800
2772,0.9436941742897,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999098777771,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.562185700
2773,0.9436964988708,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.644863640
2774,0.9436856508255,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999046325684,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.727564580
2775,0.9436940550804,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.810254220
2776,0.9436939358711,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999084472656,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.892956580
2777,0.9436926841736,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:00:58,.975650580
2778,0.943695962429,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.058316140
2779,0.9436962008476,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999198913574,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.140993860
2780,0.9436955451965,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999279975891,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.223672100
2781,0.9436920285225,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.306346180
2782,0.9436911940575,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999141693115,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.389027680
2783,0.9436923265457,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999265670776,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.471698520
2784,0.9436936378479,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.554466960
2785,0.9436937570572,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.637137580
2786,0.9436940550804,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.719804200
2787,0.9436952471733,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999184608459,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.802493140
2788,0.9437000155449,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.885179180
2789,0.9436956644058,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999213218689,Volt DC,10,T,2W,F,F,12/10/2025,02:00:59,.967868100
2790,0.9436937570572,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.050554420
2791,0.9436967372894,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999065399170,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.133231220
2792,0.9436906576157,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999060630798,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.215896360
2793,0.9436937570572,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.298570140
2794,0.943695306778,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999127388000,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.381240180
2795,0.9436947107315,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.463907360
2796,0.9436954259872,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.546591680
2797,0.9436984062195,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.629259580
2798,0.9436913132668,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999132156372,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.711962060
2799,0.9436954259872,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.794656120
2800,0.943697810173,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999079704285,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.877353580
2801,0.9436974525452,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999213218689,Volt DC,10,T,2W,F,F,12/10/2025,02:01:00,.960051320
2802,0.9436997175217,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.042721920
2803,0.9436993002892,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.125396260
2804,0.9437025785446,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999251365662,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.208070820
2805,0.9436928033829,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.290752360
2806,0.9436991810799,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999160766602,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.373419000
2807,0.9437022805214,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999203681946,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.456099000
2808,0.9436929821968,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999108314514,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.538787680
2809,0.9437012672424,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.621476020
2810,0.9436982870102,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.704184180
2811,0.9436982870102,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999108314514,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.786868380
2812,0.9436982274055,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.869563120
2813,0.9436993002892,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:01,.952252480
2814,0.9436984062195,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.034919120
2815,0.943697810173,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999208450317,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.117595280
2816,0.9436931014061,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.200261740
2817,0.9436987638474,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999160766602,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.282929980
2818,0.943695306778,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.365595780
2819,0.9436950087547,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999127388000,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.448267320
2820,0.9437002539635,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999141693115,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.530947360
2821,0.9436984062195,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.613660480
2822,0.9436976909637,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.696345680
2823,0.943708717823,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999308586121,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.779037140
2824,0.9436963796616,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.861726180
2825,0.9437012076378,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:02,.944415520
2826,0.9437004327774,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.027087800
2827,0.9436982870102,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999194145203,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.109760980
2828,0.9436958432198,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999155998230,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.192432980
2829,0.9437012076378,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999198913574,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.275109660
2830,0.9437024593353,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.357778820
2831,0.9436985254288,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.440454160
2832,0.9436925649643,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999208450317,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.523146040
2833,0.9436967968941,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999299049377,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.605809360
2834,0.9436982274055,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999208450317,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.688513520
2835,0.9436986446381,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999136924744,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.771638780
2836,0.9436960816383,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.854331480
2837,0.9437021613121,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:03,.937013620
2838,0.9436976909637,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999203681946,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.019681480
2839,0.9437013864517,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.102342040
2840,0.9436969161034,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999127388000,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.185015140
2841,0.9436938166618,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999256134033,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.267661940
2842,0.9437019228935,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999203681946,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.350333520
2843,0.9437020421028,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999194145203,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.432996860
2844,0.9436956644058,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999194145203,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.515665800
2845,0.9436997771263,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999203681946,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.598371000
2846,0.9436972737312,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.681079420
2847,0.9436982274055,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999246597290,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.763763480
2848,0.9436976909637,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999289512634,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.846450000
2849,0.9436971545219,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999179840088,Volt DC,10,T,2W,F,F,12/10/2025,02:01:04,.929150220
2850,0.9437047839165,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999237060547,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.011821580
2851,0.9436991810799,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999198913574,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.094471500
2852,0.9436957836151,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999327659607,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.177148680
2853,0.9436963200569,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999260902405,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.259820120
2854,0.9436909556389,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.342490980
2855,0.943695962429,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999232292175,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.425175480
2856,0.9436997175217,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999241828918,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.507864300
2857,0.9437026977539,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999384880066,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.590534100
2858,0.9437010884285,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.673244180
2859,0.943698823452,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999351501465,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.756015360
2860,0.9437031149864,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999394416809,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.839078700
2861,0.9436957836151,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:05,.921961500
2862,0.9437027573586,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999270439148,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.004749920
2863,0.9437119364738,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999361038208,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.087418440
2864,0.9436993002892,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.170088960
2865,0.9437053203583,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999256134033,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.252754840
2866,0.9437036514282,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999232292175,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.335424860
2867,0.9437053203583,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999246597290,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.418090260
2868,0.943702340126,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.500764680
2869,0.943705201149,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999227523804,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.583508780
2870,0.9437034130096,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.666248960
2871,0.943705201149,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999356269836,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.748927660
2872,0.9436995983124,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999203681946,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.831619300
2873,0.943708717823,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999303817749,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.914309140
2874,0.9437017440796,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:06,.996993080
2875,0.9437055587769,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999279975891,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.079662620
2876,0.9437010884285,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.162337760
2877,0.9437001347542,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.245010020
2878,0.9437008500099,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.327684100
2879,0.9437008500099,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.410350460
2880,0.9436997771263,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999279975891,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.493103340
2881,0.9437075853348,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.575848880
2882,0.9437131285667,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999322891235,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.658514260
2883,0.9437047839165,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999198913574,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.741200960
2884,0.9437026977539,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999194145203,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.823891080
2885,0.9437032341957,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.906583760
2886,0.9436958432198,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:07,.989283060
2887,0.9437040686607,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.071954620
2888,0.9437009692192,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.154644180
2889,0.9436975717545,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999217987061,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.237323520
2890,0.943701505661,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999241828918,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.319997120
2891,0.9437038302422,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999222755432,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.402664320
2892,0.9437017440796,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999155998230,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.485347940
2893,0.9436954259872,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999165534973,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.568144820
2894,0.9436963200569,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999189376831,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.650858540
2895,0.943690776825,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999208450317,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.733536980
2896,0.9436993002892,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999127388000,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.816222700
2897,0.9436981081963,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999070167542,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.898913860
2898,0.9437005519867,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:08,.981601000
2899,0.9437016248703,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999155998230,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.064272100
2900,0.9436997771263,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.146941560
2901,0.9437003135681,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999070167542,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.229607600
2902,0.9436973333359,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999094009399,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.312293120
2903,0.9436933994293,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999184608459,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.394957520
2904,0.9436997175217,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999151229858,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.477631200
2905,0.9436950087547,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999070167542,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.560321580
2906,0.943690776825,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999041557312,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.643032940
2907,0.9436948895454,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999108314514,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.725738620
2908,0.9437013864517,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999175071716,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.808440620
2909,0.9436987638474,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.891132980
2910,0.9437000155449,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999051094055,Volt DC,10,T,2W,F,F,12/10/2025,02:01:09,.973820320
2911,0.943692445755,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999070167542,Volt DC,10,T,2W,F,F,12/10/2025,02:01:10,.056490140
2912,0.9437004327774,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999170303345,Volt DC,10,T,2W,F,F,12/10/2025,02:01:10,.139163680
2913,0.9437040686607,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999160766602,Volt DC,10,T,2W,F,F,12/10/2025,02:01:10,.221825820
2914,0.9437009692192,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999146461487,Volt DC,10,T,2W,F,F,12/10/2025,02:01:10,.304499600
2915,0.9437069296837,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,4.9999084472656,Volt DC,10,T,2W,F,F,12/10/2025,02:01:10,.387166720
